Round,Winning Number,Winning Index,Color
96852,26,27,Black
96853,28,29,Black
96854,36,37,Red
96855,27,28,Red
96856,9,10,Red
96857,7,8,Red
96858,20,21,Black
96859,30,31,Red
96860,9,10,Red
96861,28,29,Black
96862,4,5,Black
96863,8,9,Black
96864,34,35,Red
96865,21,22,Red
96866,21,22,Red
96867,4,5,Black
96868,14,15,Red
96869,17,18,Black
96870,11,12,Black
96871,34,35,Red
96872,4,5,Black
96873,32,33,Red
96874,28,29,Black
96875,22,23,Black
96876,15,16,Black
96877,2,3,Black
96878,9,10,Red
96879,18,19,Red
96880,1,2,Red
96881,24,25,Black
96882,9,10,Red
96883,29,30,Black
96884,30,31,Red
96885,29,30,Black
96886,7,8,Red
96887,23,24,Red
96888,29,30,Black
96889,8,9,Black
96890,13,14,Black
96891,10,11,Black
96892,25,26,Red
96893,33,34,Black
96894,7,8,Red
96895,27,28,Red
96896,27,28,Red
96897,32,33,Red
96898,10,11,Black
96899,32,33,Red
96900,6,7,Black
96901,12,13,Red
96902,5,6,Red
96903,13,14,Black
96904,6,7,Black
96905,12,13,Red
96906,23,24,Red
96907,20,21,Black
96908,32,33,Red
96909,6,7,Black
96910,20,21,Black
96911,3,4,Red
96912,5,6,Red
96913,3,4,Red
96914,2,3,Black
96915,13,14,Black
96916,17,18,Black
96917,32,33,Red
96918,19,20,Red
96919,32,33,Red
96920,30,31,Red
96921,0,0,Green
96922,14,15,Red
96923,19,20,Red
96924,4,5,Black
96925,4,5,Black
96926,18,19,Red
96927,9,10,Red
96928,33,34,Black
96929,27,28,Red
96930,17,18,Black
96931,32,33,Red
96932,31,32,Black
96933,24,25,Black
96934,25,26,Red
96935,30,31,Red
96936,9,10,Red
96937,35,36,Black
96938,35,36,Black
96939,36,37,Red
96940,2,3,Black
96941,20,21,Black
96942,10,11,Black
96943,16,17,Red
96944,13,14,Black
96945,19,20,Red
96946,1,2,Red
96947,26,27,Black
96948,28,29,Black
96949,21,22,Red
96950,10,11,Black
96951,6,7,Black
96952,3,4,Red
96953,15,16,Black
96954,8,9,Black
96955,0,0,Green
96956,0,0,Green
96957,32,33,Red
96958,3,4,Red
96959,31,32,Black
96960,11,12,Black
96961,19,20,Red
96962,27,28,Red
96963,24,25,Black
96964,33,34,Black
96965,14,15,Red
96966,28,29,Black
96967,27,28,Red
96968,5,6,Red
96969,15,16,Black
96970,24,25,Black
96971,20,21,Black
96972,17,18,Black
96973,27,28,Red
96974,35,36,Black
96975,3,4,Red
96976,10,11,Black
96977,36,37,Red
96978,20,21,Black
96979,10,11,Black
96980,27,28,Red
96981,11,12,Black
96982,19,20,Red
96983,16,17,Red
96984,1,2,Red
96985,16,17,Red
96986,17,18,Black
96987,2,3,Black
96988,1,2,Red
96989,23,24,Red
96990,0,0,Green
96991,13,14,Black
96992,17,18,Black
96993,34,35,Red
96994,8,9,Black
96995,29,30,Black
96996,30,31,Red
96997,22,23,Black
96998,1,2,Red
96999,0,0,Green
97000,27,28,Red
97001,10,11,Black
97002,19,20,Red
97003,00,1,Green
97004,3,4,Red
97005,20,21,Black
97006,28,29,Black
97007,00,1,Green
97008,0,0,Green
97009,9,10,Red
97010,15,16,Black
97011,3,4,Red
97012,6,7,Black
97013,10,11,Black
97014,17,18,Black
97015,18,19,Red
97016,16,17,Red
97017,14,15,Red
97018,2,3,Black
97019,2,3,Black
97020,4,5,Black
97021,4,5,Black
97022,19,20,Red
97023,2,3,Black
97024,14,15,Red
97025,30,31,Red
97026,4,5,Black
97027,28,29,Black
97028,29,30,Black
97029,15,16,Black
97030,4,5,Black
97031,10,11,Black
97032,4,5,Black
97033,22,23,Black
97034,12,13,Red
97035,3,4,Red
97036,3,4,Red
97037,15,16,Black
97038,26,27,Black
97039,2,3,Black
97040,10,11,Black
97041,13,14,Black
97042,20,21,Black
97043,27,28,Red
97044,27,28,Red
97045,34,35,Red
97046,00,1,Green
97047,8,9,Black
97048,2,3,Black
97049,23,24,Red
97050,0,0,Green
97051,26,27,Black
97052,35,36,Black
97053,21,22,Red
97054,2,3,Black
97055,20,21,Black
97056,6,7,Black
97057,22,23,Black
97058,23,24,Red
97059,24,25,Black
97060,27,28,Red
97061,32,33,Red
97062,36,37,Red
97063,23,24,Red
97064,5,6,Red
97065,15,16,Black
97066,22,23,Black
97067,35,36,Black
97068,5,6,Red
97069,32,33,Red
97070,33,34,Black
97071,2,3,Black
97072,14,15,Red
97073,29,30,Black
97074,16,17,Red
97075,20,21,Black
97076,25,26,Red
97077,27,28,Red
97078,13,14,Black
97079,00,1,Green
97080,10,11,Black
97081,34,35,Red
97082,30,31,Red
97083,18,19,Red
97084,10,11,Black
97085,19,20,Red
97086,22,23,Black
97087,15,16,Black
97088,13,14,Black
97089,16,17,Red
97090,7,8,Red
97091,7,8,Red
97092,29,30,Black
97093,16,17,Red
97094,28,29,Black
97095,1,2,Red
97096,2,3,Black
97097,32,33,Red
97098,32,33,Red
97099,36,37,Red
97100,13,14,Black
97101,22,23,Black
97102,12,13,Red
97103,17,18,Black
97104,15,16,Black
97105,1,2,Red
97106,4,5,Black
97107,14,15,Red
97108,23,24,Red
97109,13,14,Black
97110,6,7,Black
97111,1,2,Red
97112,17,18,Black
97113,5,6,Red
97114,3,4,Red
97115,14,15,Red
97116,9,10,Red
97117,27,28,Red
97118,0,0,Green
97119,3,4,Red
97120,34,35,Red
97121,13,14,Black
97122,12,13,Red
97123,18,19,Red
97124,34,35,Red
97125,16,17,Red
97126,6,7,Black
97127,8,9,Black
97128,27,28,Red
97129,10,11,Black
97130,6,7,Black
97131,0,0,Green
97132,00,1,Green
97133,6,7,Black
97134,1,2,Red
97135,10,11,Black
97136,18,19,Red
97137,7,8,Red
97138,15,16,Black
97139,10,11,Black
97140,36,37,Red
97141,35,36,Black
97142,24,25,Black
97143,30,31,Red
97144,33,34,Black
97145,23,24,Red
97146,26,27,Black
97147,31,32,Black
97148,32,33,Red
97149,13,14,Black
97150,2,3,Black
97151,18,19,Red
97152,12,13,Red
97153,2,3,Black
97154,8,9,Black
97155,15,16,Black
97156,9,10,Red
97157,27,28,Red
97158,00,1,Green
97159,21,22,Red
97160,24,25,Black
97161,00,1,Green
97162,25,26,Red
97163,36,37,Red
97164,8,9,Black
97165,34,35,Red
97166,19,20,Red
97167,36,37,Red
97168,12,13,Red
97169,36,37,Red
97170,7,8,Red
97171,22,23,Black
97172,24,25,Black
97173,0,0,Green
97174,12,13,Red
97175,10,11,Black
97176,18,19,Red
97177,8,9,Black
97178,1,2,Red
97179,20,21,Black
97180,25,26,Red
97181,20,21,Black
97182,8,9,Black
97183,36,37,Red
97184,10,11,Black
97185,32,33,Red
97186,16,17,Red
97187,19,20,Red
97188,00,1,Green
97189,5,6,Red
97190,1,2,Red
97191,22,23,Black
97192,12,13,Red
97193,16,17,Red
97194,32,33,Red
97195,7,8,Red
97196,17,18,Black
97197,11,12,Black
97198,22,23,Black
97199,1,2,Red
97200,18,19,Red
97201,00,1,Green
97202,25,26,Red
97203,33,34,Black
97204,14,15,Red
97205,12,13,Red
97206,22,23,Black
97207,1,2,Red
97208,16,17,Red
97209,31,32,Black
97210,15,16,Black
97211,30,31,Red
97212,13,14,Black
97213,16,17,Red
97214,31,32,Black
97215,17,18,Black
97216,29,30,Black
97217,27,28,Red
97218,23,24,Red
97219,17,18,Black
97220,26,27,Black
97221,19,20,Red
97222,13,14,Black
97223,2,3,Black
97224,17,18,Black
97225,9,10,Red
97226,4,5,Black
97227,8,9,Black
97228,21,22,Red
97229,6,7,Black
97230,19,20,Red
97231,12,13,Red
97232,15,16,Black
97233,23,24,Red
97234,1,2,Red
97235,26,27,Black
97236,31,32,Black
97237,10,11,Black
97238,2,3,Black
97239,26,27,Black
97240,6,7,Black
97241,0,0,Green
97242,3,4,Red
97243,2,3,Black
97244,1,2,Red
97245,19,20,Red
97246,27,28,Red
97247,19,20,Red
97248,5,6,Red
97249,16,17,Red
97250,20,21,Black
97251,22,23,Black
97252,00,1,Green
97253,29,30,Black
97254,5,6,Red
97255,6,7,Black
97256,20,21,Black
97257,30,31,Red
97258,24,25,Black
97259,1,2,Red
97260,30,31,Red
97261,4,5,Black
97262,29,30,Black
97263,34,35,Red
97264,13,14,Black
97265,34,35,Red
97266,21,22,Red
97267,12,13,Red
97268,0,0,Green
97269,2,3,Black
97270,36,37,Red
97271,30,31,Red
97272,32,33,Red
97273,20,21,Black
97274,18,19,Red
97275,25,26,Red
97276,26,27,Black
97277,29,30,Black
97278,30,31,Red
97279,30,31,Red
97280,27,28,Red
97281,00,1,Green
97282,13,14,Black
97283,31,32,Black
97284,22,23,Black
97285,35,36,Black
97286,00,1,Green
97287,9,10,Red
97288,14,15,Red
97289,0,0,Green
97290,23,24,Red
97291,6,7,Black
97292,19,20,Red
97293,19,20,Red
97294,21,22,Red
97295,33,34,Black
97296,0,0,Green
97297,24,25,Black
97298,31,32,Black
97299,13,14,Black
97300,21,22,Red
97301,34,35,Red
97302,28,29,Black
97303,36,37,Red
97304,1,2,Red
97305,14,15,Red
97306,17,18,Black
97307,36,37,Red
97308,12,13,Red
97309,33,34,Black
97310,13,14,Black
97311,8,9,Black
97312,00,1,Green
97313,2,3,Black
97314,2,3,Black
97315,21,22,Red
97316,4,5,Black
97317,2,3,Black
97318,19,20,Red
97319,25,26,Red
97320,33,34,Black
97321,25,26,Red
97322,34,35,Red
97323,14,15,Red
97324,10,11,Black
97325,00,1,Green
97326,2,3,Black
97327,00,1,Green
97328,35,36,Black
97329,5,6,Red
97330,14,15,Red
97331,9,10,Red
97332,18,19,Red
97333,35,36,Black
97334,17,18,Black
97335,30,31,Red
97336,20,21,Black
97337,31,32,Black
97338,3,4,Red
97339,12,13,Red
97340,32,33,Red
97341,19,20,Red
97342,10,11,Black
97343,27,28,Red
97344,30,31,Red
97345,31,32,Black
97346,7,8,Red
97347,00,1,Green
97348,32,33,Red
97349,30,31,Red
97350,18,19,Red
97351,3,4,Red
97352,0,0,Green
97353,14,15,Red
97354,2,3,Black
97355,13,14,Black
97356,5,6,Red
97357,23,24,Red
97358,28,29,Black
97359,16,17,Red
97360,18,19,Red
97361,24,25,Black
97362,22,23,Black
97363,36,37,Red
97364,6,7,Black
97365,23,24,Red
97366,13,14,Black
97367,8,9,Black
97368,24,25,Black
97369,33,34,Black
97370,25,26,Red
97371,3,4,Red
97372,20,21,Black
97373,35,36,Black
97374,33,34,Black
97375,35,36,Black
97376,19,20,Red
97377,28,29,Black
97378,36,37,Red
97379,24,25,Black
97380,12,13,Red
97381,2,3,Black
97382,31,32,Black
97383,5,6,Red
97384,17,18,Black
97385,22,23,Black
97386,18,19,Red
97387,17,18,Black
97388,35,36,Black
97389,9,10,Red
97390,7,8,Red
97391,24,25,Black
97392,33,34,Black
97393,35,36,Black
97394,1,2,Red
97395,26,27,Black
97396,24,25,Black
97397,3,4,Red
97398,27,28,Red
97399,27,28,Red
97400,34,35,Red
97401,2,3,Black
97402,36,37,Red
97403,19,20,Red
97404,15,16,Black
97405,34,35,Red
97406,25,26,Red
97407,25,26,Red
97408,32,33,Red
97409,31,32,Black
97410,19,20,Red
97411,7,8,Red
97412,3,4,Red
97413,30,31,Red
97414,8,9,Black
97415,13,14,Black
97416,7,8,Red
97417,0,0,Green
97418,20,21,Black
97419,4,5,Black
97420,7,8,Red
97421,11,12,Black
97422,31,32,Black
97423,31,32,Black
97424,18,19,Red
97425,23,24,Red
97426,23,24,Red
97427,15,16,Black
97428,33,34,Black
97429,15,16,Black
97430,3,4,Red
97431,27,28,Red
97432,00,1,Green
97433,31,32,Black
97434,19,20,Red
97435,27,28,Red
97436,25,26,Red
97437,24,25,Black
97438,1,2,Red
97439,35,36,Black
97440,12,13,Red
97441,36,37,Red
97442,9,10,Red
97443,23,24,Red
97444,2,3,Black
97445,9,10,Red
97446,31,32,Black
97447,1,2,Red
97448,16,17,Red
97449,8,9,Black
97450,7,8,Red
97451,19,20,Red
97452,0,0,Green
97453,27,28,Red
97454,28,29,Black
97455,8,9,Black
97456,9,10,Red
97457,33,34,Black
97458,30,31,Red
97459,19,20,Red
97460,12,13,Red
97461,3,4,Red
97462,3,4,Red
97463,36,37,Red
97464,26,27,Black
97465,4,5,Black
97466,34,35,Red
97467,30,31,Red
97468,35,36,Black
97469,34,35,Red
97470,11,12,Black
97471,0,0,Green
97472,15,16,Black
97473,19,20,Red
97474,5,6,Red
97475,10,11,Black
97476,0,0,Green
97477,4,5,Black
97478,18,19,Red
97479,7,8,Red
97480,36,37,Red
97481,0,0,Green
97482,22,23,Black
97483,13,14,Black
97484,24,25,Black
97485,00,1,Green
97486,35,36,Black
97487,11,12,Black
97488,18,19,Red
97489,1,2,Red
97490,27,28,Red
97491,13,14,Black
97492,27,28,Red
97493,35,36,Black
97494,27,28,Red
97495,32,33,Red
97496,25,26,Red
97497,7,8,Red
97498,23,24,Red
97499,13,14,Black
97500,33,34,Black
97501,36,37,Red
97502,14,15,Red
97503,28,29,Black
97504,28,29,Black
97505,5,6,Red
97506,25,26,Red
97507,29,30,Black
97508,35,36,Black
97509,33,34,Black
97510,33,34,Black
97511,27,28,Red
97512,19,20,Red
97513,22,23,Black
97514,28,29,Black
97515,36,37,Red
97516,8,9,Black
97517,12,13,Red
97518,32,33,Red
97519,21,22,Red
97520,34,35,Red
97521,24,25,Black
97522,6,7,Black
97523,13,14,Black
97524,2,3,Black
97525,8,9,Black
97526,5,6,Red
97527,30,31,Red
97528,12,13,Red
97529,32,33,Red
97530,19,20,Red
97531,33,34,Black
97532,8,9,Black
97533,29,30,Black
97534,9,10,Red
97535,35,36,Black
97536,24,25,Black
97537,18,19,Red
97538,21,22,Red
97539,17,18,Black
97540,29,30,Black
97541,4,5,Black
97542,22,23,Black
97543,00,1,Green
97544,24,25,Black
97545,35,36,Black
97546,6,7,Black
97547,7,8,Red
97548,34,35,Red
97549,1,2,Red
97550,15,16,Black
97551,19,20,Red
97552,00,1,Green
97553,25,26,Red
97554,32,33,Red
97555,13,14,Black
97556,29,30,Black
97557,1,2,Red
97558,0,0,Green
97559,4,5,Black
97560,00,1,Green
97561,36,37,Red
97562,27,28,Red
97563,23,24,Red
97564,20,21,Black
97565,0,0,Green
97566,6,7,Black
97567,6,7,Black
97568,2,3,Black
97569,20,21,Black
97570,32,33,Red
97571,3,4,Red
97572,12,13,Red
97573,26,27,Black
97574,31,32,Black
97575,24,25,Black
97576,29,30,Black
97577,11,12,Black
97578,7,8,Red
97579,34,35,Red
97580,27,28,Red
97581,20,21,Black
97582,5,6,Red
97583,31,32,Black
97584,4,5,Black
97585,10,11,Black
97586,1,2,Red
97587,35,36,Black
97588,18,19,Red
97589,24,25,Black
97590,11,12,Black
97591,10,11,Black
97592,30,31,Red
97593,19,20,Red
97594,28,29,Black
97595,9,10,Red
97596,25,26,Red
97597,12,13,Red
97598,36,37,Red
97599,35,36,Black
97600,31,32,Black
97601,33,34,Black
97602,3,4,Red
97603,15,16,Black
97604,33,34,Black
97605,4,5,Black
97606,7,8,Red
97607,34,35,Red
97608,13,14,Black
97609,26,27,Black
97610,6,7,Black
97611,22,23,Black
97612,7,8,Red
97613,8,9,Black
97614,22,23,Black
97615,30,31,Red
97616,2,3,Black
97617,24,25,Black
97618,15,16,Black
97619,26,27,Black
97620,15,16,Black
97621,12,13,Red
97622,14,15,Red
97623,32,33,Red
97624,13,14,Black
97625,8,9,Black
97626,12,13,Red
97627,25,26,Red
97628,15,16,Black
97629,4,5,Black
97630,5,6,Red
97631,34,35,Red
97632,31,32,Black
97633,23,24,Red
97634,36,37,Red
97635,30,31,Red
97636,3,4,Red
97637,00,1,Green
97638,28,29,Black
97639,26,27,Black
97640,17,18,Black
97641,12,13,Red
97642,22,23,Black
97643,13,14,Black
97644,22,23,Black
97645,1,2,Red
97646,30,31,Red
97647,26,27,Black
97648,21,22,Red
97649,9,10,Red
97650,18,19,Red
97651,16,17,Red
97652,10,11,Black
97653,35,36,Black
97654,25,26,Red
97655,23,24,Red
97656,36,37,Red
97657,24,25,Black
97658,00,1,Green
97659,36,37,Red
97660,22,23,Black
97661,25,26,Red
97662,11,12,Black
97663,8,9,Black
97664,4,5,Black
97665,5,6,Red
97666,22,23,Black
97667,34,35,Red
97668,16,17,Red
97669,27,28,Red
97670,24,25,Black
97671,3,4,Red
97672,27,28,Red
97673,36,37,Red
97674,7,8,Red
97675,29,30,Black
97676,35,36,Black
97677,14,15,Red
97678,29,30,Black
97679,36,37,Red
97680,7,8,Red
97681,16,17,Red
97682,26,27,Black
97683,21,22,Red
97684,22,23,Black
97685,23,24,Red
97686,13,14,Black
97687,5,6,Red
97688,8,9,Black
97689,15,16,Black
97690,5,6,Red
97691,23,24,Red
97692,6,7,Black
97693,15,16,Black
97694,36,37,Red
97695,9,10,Red
97696,20,21,Black
97697,5,6,Red
97698,15,16,Black
97699,24,25,Black
97700,27,28,Red
97701,22,23,Black
97702,31,32,Black
97703,15,16,Black
97704,4,5,Black
97705,33,34,Black
97706,31,32,Black
97707,33,34,Black
97708,13,14,Black
97709,3,4,Red
97710,23,24,Red
97711,31,32,Black
97712,17,18,Black
97713,36,37,Red
97714,4,5,Black
97715,0,0,Green
97716,33,34,Black
97717,9,10,Red
97718,25,26,Red
97719,20,21,Black
97720,2,3,Black
97721,17,18,Black
97722,21,22,Red
97723,11,12,Black
97724,6,7,Black
97725,29,30,Black
97726,20,21,Black
97727,31,32,Black
97728,23,24,Red
97729,18,19,Red
97730,15,16,Black
97731,18,19,Red
97732,36,37,Red
97733,9,10,Red
97734,8,9,Black
97735,16,17,Red
97736,1,2,Red
97737,13,14,Black
97738,17,18,Black
97739,22,23,Black
97740,19,20,Red
97741,30,31,Red
97742,32,33,Red
97743,3,4,Red
97744,0,0,Green
97745,28,29,Black
97746,2,3,Black
97747,22,23,Black
97748,19,20,Red
97749,35,36,Black
97750,19,20,Red
97751,27,28,Red
97752,35,36,Black
97753,18,19,Red
97754,29,30,Black
97755,16,17,Red
97756,27,28,Red
97757,8,9,Black
97758,3,4,Red
97759,32,33,Red
97760,00,1,Green
97761,33,34,Black
97762,11,12,Black
97763,19,20,Red
97764,5,6,Red
97765,27,28,Red
97766,26,27,Black
97767,19,20,Red
97768,6,7,Black
97769,2,3,Black
97770,31,32,Black
97771,11,12,Black
97772,10,11,Black
97773,36,37,Red
97774,15,16,Black
97775,28,29,Black
97776,22,23,Black
97777,21,22,Red
97778,13,14,Black
97779,28,29,Black
97780,33,34,Black
97781,00,1,Green
97782,14,15,Red
97783,4,5,Black
97784,30,31,Red
97785,11,12,Black
97786,28,29,Black
97787,26,27,Black
97788,27,28,Red
97789,4,5,Black
97790,26,27,Black
97791,3,4,Red
97792,5,6,Red
97793,29,30,Black
97794,28,29,Black
97795,00,1,Green
97796,26,27,Black
97797,8,9,Black
97798,31,32,Black
97799,19,20,Red
97800,16,17,Red
97801,14,15,Red
97802,15,16,Black
97803,20,21,Black
97804,0,0,Green
97805,16,17,Red
97806,22,23,Black
97807,20,21,Black
97808,17,18,Black
97809,24,25,Black
97810,13,14,Black
97811,32,33,Red
97812,3,4,Red
97813,26,27,Black
97814,15,16,Black
97815,31,32,Black
97816,26,27,Black
97817,24,25,Black
97818,10,11,Black
97819,11,12,Black
97820,24,25,Black
97821,27,28,Red
97822,36,37,Red
97823,21,22,Red
97824,0,0,Green
97825,20,21,Black
97826,30,31,Red
97827,17,18,Black
97828,12,13,Red
97829,00,1,Green
97830,7,8,Red
97831,13,14,Black
97832,35,36,Black
97833,9,10,Red
97834,18,19,Red
97835,9,10,Red
97836,18,19,Red
97837,31,32,Black
97838,2,3,Black
97839,11,12,Black
97840,6,7,Black
97841,23,24,Red
97842,11,12,Black
97843,11,12,Black
97844,29,30,Black
97845,30,31,Red
97846,20,21,Black
97847,9,10,Red
97848,18,19,Red
97849,15,16,Black
97850,8,9,Black
97851,2,3,Black
97852,19,20,Red
97853,0,0,Green
97854,30,31,Red
97855,29,30,Black
97856,13,14,Black
97857,19,20,Red
97858,12,13,Red
97859,27,28,Red
97860,26,27,Black
97861,9,10,Red
97862,25,26,Red
97863,9,10,Red
97864,6,7,Black
97865,14,15,Red
97866,6,7,Black
97867,10,11,Black
97868,22,23,Black
97869,12,13,Red
97870,9,10,Red
97871,22,23,Black
97872,24,25,Black
97873,5,6,Red
97874,2,3,Black
97875,28,29,Black
97876,36,37,Red
97877,33,34,Black
97878,31,32,Black
97879,13,14,Black
97880,7,8,Red
97881,20,21,Black
97882,33,34,Black
97883,20,21,Black
97884,33,34,Black
97885,11,12,Black
97886,13,14,Black
97887,21,22,Red
97888,7,8,Red
97889,33,34,Black
97890,4,5,Black
97891,9,10,Red
97892,14,15,Red
97893,5,6,Red
97894,19,20,Red
97895,32,33,Red
97896,00,1,Green
97897,6,7,Black
97898,6,7,Black
97899,35,36,Black
97900,35,36,Black
97901,31,32,Black
97902,33,34,Black
97903,23,24,Red
97904,13,14,Black
97905,9,10,Red
97906,34,35,Red
97907,30,31,Red
97908,20,21,Black
97909,35,36,Black
97910,34,35,Red
97911,9,10,Red
97912,27,28,Red
97913,14,15,Red
97914,00,1,Green
97915,15,16,Black
97916,5,6,Red
97917,00,1,Green
97918,18,19,Red
97919,33,34,Black
97920,20,21,Black
97921,3,4,Red
97922,7,8,Red
97923,19,20,Red
97924,6,7,Black
97925,25,26,Red
97926,16,17,Red
97927,1,2,Red
97928,30,31,Red
97929,6,7,Black
97930,24,25,Black
97931,17,18,Black
97932,24,25,Black
97933,1,2,Red
97934,16,17,Red
97935,18,19,Red
97936,5,6,Red
97937,22,23,Black
97938,16,17,Red
97939,36,37,Red
97940,0,0,Green
97941,23,24,Red
97942,23,24,Red
97943,23,24,Red
97944,22,23,Black
97945,33,34,Black
97946,28,29,Black
97947,27,28,Red
97948,32,33,Red
97949,27,28,Red
97950,3,4,Red
97951,28,29,Black
97952,5,6,Red
97953,1,2,Red
97954,22,23,Black
97955,25,26,Red
97956,33,34,Black
97957,00,1,Green
97958,8,9,Black
97959,6,7,Black
97960,0,0,Green
97961,30,31,Red
97962,3,4,Red
97963,35,36,Black
97964,34,35,Red
97965,10,11,Black
97966,18,19,Red
97967,9,10,Red
97968,19,20,Red
97969,28,29,Black
97970,34,35,Red
97971,32,33,Red
97972,11,12,Black
97973,00,1,Green
97974,11,12,Black
97975,3,4,Red
97976,2,3,Black
97977,3,4,Red
97978,14,15,Red
97979,27,28,Red
97980,17,18,Black
97981,35,36,Black
97982,6,7,Black
97983,11,12,Black
97984,2,3,Black
97985,23,24,Red
97986,14,15,Red
97987,10,11,Black
97988,11,12,Black
97989,19,20,Red
97990,27,28,Red
97991,17,18,Black
97992,29,30,Black
97993,8,9,Black
97994,35,36,Black
97995,36,37,Red
97996,19,20,Red
97997,12,13,Red
97998,0,0,Green
97999,19,20,Red
98000,5,6,Red
98001,18,19,Red
98002,17,18,Black
98003,34,35,Red
98004,10,11,Black
98005,25,26,Red
98006,30,31,Red
98007,31,32,Black
98008,36,37,Red
98009,35,36,Black
98010,32,33,Red
98011,17,18,Black
98012,20,21,Black
98013,16,17,Red
98014,0,0,Green
98015,31,32,Black
98016,33,34,Black
98017,7,8,Red
98018,00,1,Green
98019,36,37,Red
98020,31,32,Black
98021,00,1,Green
98022,8,9,Black
98023,33,34,Black
98024,26,27,Black
98025,3,4,Red
98026,29,30,Black
98027,27,28,Red
98028,24,25,Black
98029,27,28,Red
98030,25,26,Red
98031,32,33,Red
98032,30,31,Red
98033,14,15,Red
98034,32,33,Red
98035,26,27,Black
98036,9,10,Red
98037,6,7,Black
98038,21,22,Red
98039,9,10,Red
98040,27,28,Red
98041,13,14,Black
98042,9,10,Red
98043,7,8,Red
98044,13,14,Black
98045,00,1,Green
98046,19,20,Red
98047,8,9,Black
98048,19,20,Red
98049,18,19,Red
98050,4,5,Black
98051,17,18,Black
98052,4,5,Black
98053,16,17,Red
98054,1,2,Red
98055,27,28,Red
98056,14,15,Red
98057,12,13,Red
98058,18,19,Red
98059,28,29,Black
98060,14,15,Red
98061,16,17,Red
98062,11,12,Black
98063,7,8,Red
98064,17,18,Black
98065,00,1,Green
98066,6,7,Black
98067,28,29,Black
98068,11,12,Black
98069,32,33,Red
98070,1,2,Red
98071,30,31,Red
98072,13,14,Black
98073,2,3,Black
98074,6,7,Black
98075,2,3,Black
98076,31,32,Black
98077,23,24,Red
98078,5,6,Red
98079,13,14,Black
98080,36,37,Red
98081,11,12,Black
98082,26,27,Black
98083,9,10,Red
98084,35,36,Black
98085,24,25,Black
98086,30,31,Red
98087,17,18,Black
98088,3,4,Red
98089,16,17,Red
98090,17,18,Black
98091,21,22,Red
98092,5,6,Red
98093,7,8,Red
98094,26,27,Black
98095,10,11,Black
98096,27,28,Red
98097,7,8,Red
98098,27,28,Red
98099,14,15,Red
98100,0,0,Green
98101,2,3,Black
98102,15,16,Black
98103,33,34,Black
98104,12,13,Red
98105,30,31,Red
98106,9,10,Red
98107,32,33,Red
98108,31,32,Black
98109,31,32,Black
98110,15,16,Black
98111,16,17,Red
98112,31,32,Black
98113,9,10,Red
98114,36,37,Red
98115,29,30,Black
98116,24,25,Black
98117,28,29,Black
98118,0,0,Green
98119,16,17,Red
98120,2,3,Black
98121,1,2,Red
98122,00,1,Green
98123,2,3,Black
98124,22,23,Black
98125,17,18,Black
98126,12,13,Red
98127,23,24,Red
98128,27,28,Red
98129,10,11,Black
98130,00,1,Green
98131,35,36,Black
98132,12,13,Red
98133,32,33,Red
98134,24,25,Black
98135,14,15,Red
98136,6,7,Black
98137,12,13,Red
98138,16,17,Red
98139,14,15,Red
98140,11,12,Black
98141,35,36,Black
98142,28,29,Black
98143,25,26,Red
98144,35,36,Black
98145,7,8,Red
98146,28,29,Black
98147,0,0,Green
98148,30,31,Red
98149,35,36,Black
98150,29,30,Black
98151,25,26,Red
98152,28,29,Black
98153,20,21,Black
98154,11,12,Black
98155,34,35,Red
98156,2,3,Black
98157,00,1,Green
98158,24,25,Black
98159,0,0,Green
98160,25,26,Red
98161,14,15,Red
98162,30,31,Red
98163,24,25,Black
98164,24,25,Black
98165,2,3,Black
98166,18,19,Red
98167,19,20,Red
98168,10,11,Black
98169,3,4,Red
98170,11,12,Black
98171,13,14,Black
98172,10,11,Black
98173,17,18,Black
98174,4,5,Black
98175,0,0,Green
98176,6,7,Black
98177,0,0,Green
98178,11,12,Black
98179,17,18,Black
98180,35,36,Black
98181,20,21,Black
98182,1,2,Red
98183,11,12,Black
98184,0,0,Green
98185,7,8,Red
98186,31,32,Black
98187,19,20,Red
98188,25,26,Red
98189,20,21,Black
98190,15,16,Black
98191,2,3,Black
98192,7,8,Red
98193,0,0,Green
98194,9,10,Red
98195,5,6,Red
98196,9,10,Red
98197,24,25,Black
98198,00,1,Green
98199,17,18,Black
98200,1,2,Red
98201,17,18,Black
98202,20,21,Black
98203,2,3,Black
98204,8,9,Black
98205,17,18,Black
98206,33,34,Black
98207,9,10,Red
98208,36,37,Red
98209,13,14,Black
98210,2,3,Black
98211,34,35,Red
98212,22,23,Black
98213,24,25,Black
98214,26,27,Black
98215,29,30,Black
98216,13,14,Black
98217,32,33,Red
98218,10,11,Black
98219,9,10,Red
98220,0,0,Green
98221,5,6,Red
98222,28,29,Black
98223,9,10,Red
98224,34,35,Red
98225,13,14,Black
98226,10,11,Black
98227,00,1,Green
98228,11,12,Black
98229,6,7,Black
98230,11,12,Black
98231,27,28,Red
98232,22,23,Black
98233,10,11,Black
98234,34,35,Red
98235,35,36,Black
98236,24,25,Black
98237,15,16,Black
98238,23,24,Red
98239,34,35,Red
98240,35,36,Black
98241,20,21,Black
98242,2,3,Black
98243,0,0,Green
98244,30,31,Red
98245,29,30,Black
98246,4,5,Black
98247,34,35,Red
98248,26,27,Black
98249,27,28,Red
