Round,Winning Number,Winning Index,Color
4293,31,32,Black
4294,4,5,Black
4295,12,13,Red
4296,10,11,Black
4297,23,24,Red
4298,0,0,Green
4299,2,3,Black
4300,30,31,Red
4301,15,16,Black
4302,10,11,Black
4303,24,25,Black
4304,30,31,Red
4305,34,35,Red
4306,14,15,Red
4307,8,9,Black
4308,26,27,Black
4309,30,31,Red
4310,20,21,Black
4311,28,29,Black
4312,24,25,Black
4313,31,32,Black
4314,9,10,Red
4315,35,36,Black
4316,8,9,Black
4317,31,32,Black
4318,12,13,Red
4319,15,16,Black
4320,2,3,Black
4321,26,27,Black
4322,11,12,Black
4323,15,16,Black
4324,8,9,Black
4325,26,27,Black
4326,28,29,Black
4327,1,2,Red
4328,27,28,Red
4329,8,9,Black
4330,2,3,Black
4331,22,23,Black
4332,24,25,Black
4333,8,9,Black
4334,17,18,Black
4335,34,35,Red
4336,2,3,Black
4337,9,10,Red
4338,13,14,Black
4339,26,27,Black
4340,10,11,Black
4341,27,28,Red
4342,9,10,Red
4343,22,23,Black
4344,26,27,Black
4345,12,13,Red
4346,34,35,Red
4347,5,6,Red
4348,15,16,Black
4349,17,18,Black
4350,10,11,Black
4351,27,28,Red
4352,30,31,Red
4353,0,0,Green
4354,8,9,Black
4355,26,27,Black
4356,29,30,Black
4357,33,34,Black
4358,0,0,Green
4359,16,17,Red
4360,36,37,Red
4361,28,29,Black
4362,7,8,Red
4363,9,10,Red
4364,31,32,Black
4365,15,16,Black
4366,7,8,Red
4367,29,30,Black
4368,33,34,Black
4369,17,18,Black
4370,34,35,Red
4371,3,4,Red
4372,21,22,Red
4373,00,1,Green
4374,35,36,Black
4375,18,19,Red
4376,18,19,Red
4377,15,16,Black
4378,15,16,Black
4379,29,30,Black
4380,32,33,Red
4381,26,27,Black
4382,13,14,Black
4383,24,25,Black
4384,23,24,Red
4385,29,30,Black
4386,2,3,Black
4387,2,3,Black
4388,1,2,Red
4389,2,3,Black
4390,23,24,Red
4391,24,25,Black
4392,10,11,Black
4393,0,0,Green
4394,22,23,Black
4395,0,0,Green
4396,13,14,Black
4397,1,2,Red
4398,25,26,Red
4399,36,37,Red
4400,32,33,Red
4401,16,17,Red
4402,35,36,Black
4403,32,33,Red
4404,00,1,Green
4405,00,1,Green
4406,28,29,Black
4407,12,13,Red
4408,28,29,Black
4409,9,10,Red
4410,35,36,Black
4411,12,13,Red
4412,29,30,Black
4413,1,2,Red
4414,23,24,Red
4415,13,14,Black
4416,24,25,Black
4417,18,19,Red
4418,21,22,Red
4419,8,9,Black
4420,18,19,Red
4421,31,32,Black
4422,30,31,Red
4423,24,25,Black
4424,13,14,Black
4425,9,10,Red
4426,20,21,Black
4427,35,36,Black
4428,20,21,Black
4429,8,9,Black
4430,7,8,Red
4431,20,21,Black
4432,29,30,Black
4433,26,27,Black
4434,34,35,Red
4435,1,2,Red
4436,30,31,Red
4437,29,30,Black
4438,2,3,Black
4439,13,14,Black
4440,15,16,Black
4441,22,23,Black
4442,31,32,Black
4443,34,35,Red
4444,22,23,Black
4445,10,11,Black
4446,25,26,Red
4447,5,6,Red
4448,00,1,Green
4449,6,7,Black
4450,00,1,Green
4451,36,37,Red
4452,27,28,Red
4453,00,1,Green
4454,3,4,Red
4455,26,27,Black
4456,24,25,Black
4457,8,9,Black
4458,13,14,Black
4459,00,1,Green
4460,15,16,Black
4461,5,6,Red
4462,25,26,Red
4463,7,8,Red
4464,31,32,Black
4465,16,17,Red
4466,26,27,Black
4467,7,8,Red
4468,27,28,Red
4469,22,23,Black
4470,14,15,Red
4471,32,33,Red
4472,2,3,Black
4473,00,1,Green
4474,31,32,Black
4475,21,22,Red
4476,17,18,Black
4477,29,30,Black
4478,25,26,Red
4479,00,1,Green
4480,14,15,Red
4481,4,5,Black
4482,36,37,Red
4483,7,8,Red
4484,29,30,Black
4485,18,19,Red
4486,2,3,Black
4487,32,33,Red
4488,30,31,Red
4489,16,17,Red
4490,27,28,Red
4491,30,31,Red
4492,6,7,Black
4493,8,9,Black
4494,18,19,Red
4495,17,18,Black
4496,2,3,Black
4497,28,29,Black
4498,23,24,Red
4499,28,29,Black
4500,22,23,Black
4501,14,15,Red
4502,2,3,Black
4503,15,16,Black
4504,22,23,Black
4505,1,2,Red
4506,34,35,Red
4507,10,11,Black
4508,16,17,Red
4509,24,25,Black
4510,34,35,Red
4511,6,7,Black
4512,9,10,Red
4513,31,32,Black
4514,28,29,Black
4515,35,36,Black
4516,12,13,Red
4517,13,14,Black
4518,25,26,Red
4519,25,26,Red
4520,11,12,Black
4521,32,33,Red
4522,16,17,Red
4523,13,14,Black
4524,19,20,Red
4525,11,12,Black
4526,6,7,Black
4527,2,3,Black
4528,5,6,Red
4529,10,11,Black
4530,12,13,Red
4531,00,1,Green
4532,35,36,Black
4533,30,31,Red
4534,33,34,Black
4535,8,9,Black
4536,24,25,Black
4537,4,5,Black
4538,24,25,Black
4539,22,23,Black
4540,17,18,Black
4541,12,13,Red
4542,21,22,Red
4543,3,4,Red
4544,8,9,Black
4545,6,7,Black
4546,29,30,Black
4547,15,16,Black
4548,32,33,Red
4549,27,28,Red
4550,31,32,Black
4551,31,32,Black
4552,4,5,Black
4553,18,19,Red
4554,22,23,Black
4555,2,3,Black
4556,21,22,Red
4557,32,33,Red
4558,21,22,Red
4559,2,3,Black
4560,00,1,Green
4561,30,31,Red
4562,4,5,Black
4563,20,21,Black
4564,9,10,Red
4565,0,0,Green
4566,33,34,Black
4567,22,23,Black
4568,25,26,Red
4569,17,18,Black
4570,13,14,Black
4571,23,24,Red
4572,0,0,Green
4573,17,18,Black
4574,00,1,Green
4575,36,37,Red
4576,17,18,Black
4577,14,15,Red
4578,9,10,Red
4579,6,7,Black
4580,23,24,Red
4581,36,37,Red
4582,15,16,Black
4583,2,3,Black
4584,25,26,Red
4585,11,12,Black
4586,1,2,Red
4587,7,8,Red
4588,14,15,Red
4589,9,10,Red
4590,8,9,Black
4591,25,26,Red
4592,17,18,Black
4593,20,21,Black
4594,2,3,Black
4595,21,22,Red
4596,11,12,Black
4597,4,5,Black
4598,10,11,Black
4599,1,2,Red
4600,30,31,Red
4601,00,1,Green
4602,13,14,Black
4603,36,37,Red
4604,1,2,Red
4605,7,8,Red
4606,30,31,Red
4607,34,35,Red
4608,15,16,Black
4609,21,22,Red
4610,7,8,Red
4611,18,19,Red
4612,11,12,Black
4613,0,0,Green
4614,36,37,Red
4615,13,14,Black
4616,11,12,Black
4617,19,20,Red
4618,18,19,Red
4619,18,19,Red
4620,24,25,Black
4621,27,28,Red
4622,14,15,Red
4623,00,1,Green
4624,33,34,Black
4625,13,14,Black
4626,36,37,Red
4627,11,12,Black
4628,21,22,Red
4629,0,0,Green
4630,4,5,Black
4631,8,9,Black
4632,6,7,Black
4633,33,34,Black
4634,32,33,Red
4635,28,29,Black
4636,32,33,Red
4637,3,4,Red
4638,0,0,Green
4639,15,16,Black
4640,5,6,Red
4641,10,11,Black
4642,1,2,Red
4643,12,13,Red
4644,22,23,Black
4645,14,15,Red
4646,28,29,Black
4647,11,12,Black
4648,19,20,Red
4649,7,8,Red
4650,20,21,Black
4651,24,25,Black
4652,12,13,Red
4653,21,22,Red
4654,21,22,Red
4655,17,18,Black
4656,10,11,Black
4657,35,36,Black
4658,26,27,Black
4659,14,15,Red
4660,11,12,Black
4661,9,10,Red
4662,26,27,Black
4663,00,1,Green
4664,11,12,Black
4665,7,8,Red
4666,12,13,Red
4667,14,15,Red
4668,21,22,Red
4669,9,10,Red
4670,6,7,Black
4671,26,27,Black
4672,00,1,Green
4673,26,27,Black
4674,24,25,Black
4675,14,15,Red
4676,0,0,Green
4677,27,28,Red
4678,10,11,Black
4679,30,31,Red
4680,22,23,Black
4681,14,15,Red
4682,16,17,Red
4683,7,8,Red
4684,36,37,Red
4685,1,2,Red
4686,18,19,Red
4687,20,21,Black
4688,10,11,Black
4689,4,5,Black
4690,4,5,Black
4691,24,25,Black
4692,12,13,Red
4693,16,17,Red
4694,13,14,Black
4695,23,24,Red
4696,31,32,Black
4697,10,11,Black
4698,16,17,Red
4699,27,28,Red
4700,19,20,Red
4701,9,10,Red
4702,19,20,Red
4703,21,22,Red
4704,24,25,Black
4705,14,15,Red
4706,19,20,Red
4707,27,28,Red
4708,9,10,Red
4709,19,20,Red
4710,6,7,Black
4711,8,9,Black
4712,0,0,Green
4713,33,34,Black
4714,15,16,Black
4715,28,29,Black
4716,28,29,Black
4717,35,36,Black
4718,24,25,Black
4719,19,20,Red
4720,7,8,Red
4721,31,32,Black
4722,16,17,Red
4723,12,13,Red
4724,21,22,Red
4725,2,3,Black
4726,17,18,Black
4727,7,8,Red
4728,35,36,Black
4729,6,7,Black
4730,27,28,Red
4731,20,21,Black
4732,15,16,Black
4733,4,5,Black
4734,7,8,Red
4735,35,36,Black
4736,34,35,Red
4737,19,20,Red
4738,0,0,Green
4739,10,11,Black
4740,32,33,Red
4741,29,30,Black
4742,2,3,Black
4743,18,19,Red
4744,9,10,Red
4745,9,10,Red
4746,25,26,Red
4747,36,37,Red
4748,30,31,Red
4749,19,20,Red
4750,8,9,Black
4751,6,7,Black
4752,16,17,Red
4753,2,3,Black
4754,28,29,Black
4755,17,18,Black
4756,9,10,Red
4757,29,30,Black
4758,9,10,Red
4759,12,13,Red
4760,9,10,Red
4761,29,30,Black
4762,31,32,Black
4763,17,18,Black
4764,26,27,Black
4765,16,17,Red
4766,18,19,Red
4767,6,7,Black
4768,24,25,Black
4769,1,2,Red
4770,21,22,Red
4771,29,30,Black
4772,3,4,Red
4773,30,31,Red
4774,2,3,Black
4775,4,5,Black
4776,15,16,Black
4777,16,17,Red
4778,15,16,Black
4779,13,14,Black
4780,13,14,Black
4781,27,28,Red
4782,14,15,Red
4783,23,24,Red
4784,6,7,Black
4785,7,8,Red
4786,3,4,Red
4787,8,9,Black
4788,31,32,Black
4789,22,23,Black
4790,10,11,Black
4791,2,3,Black
4792,29,30,Black
4793,5,6,Red
4794,14,15,Red
4795,16,17,Red
4796,1,2,Red
4797,13,14,Black
4798,24,25,Black
4799,19,20,Red
4800,17,18,Black
4801,10,11,Black
4802,3,4,Red
4803,36,37,Red
4804,0,0,Green
4805,35,36,Black
4806,30,31,Red
4807,16,17,Red
4808,16,17,Red
4809,33,34,Black
4810,6,7,Black
4811,9,10,Red
4812,25,26,Red
4813,35,36,Black
4814,29,30,Black
4815,3,4,Red
4816,5,6,Red
4817,12,13,Red
4818,25,26,Red
4819,23,24,Red
4820,8,9,Black
4821,20,21,Black
4822,23,24,Red
4823,5,6,Red
4824,35,36,Black
4825,16,17,Red
4826,6,7,Black
4827,5,6,Red
4828,17,18,Black
4829,26,27,Black
4830,10,11,Black
4831,0,0,Green
4832,31,32,Black
4833,12,13,Red
4834,2,3,Black
4835,32,33,Red
4836,8,9,Black
4837,31,32,Black
4838,35,36,Black
4839,5,6,Red
4840,5,6,Red
4841,11,12,Black
4842,0,0,Green
4843,30,31,Red
4844,28,29,Black
4845,13,14,Black
4846,36,37,Red
4847,4,5,Black
4848,15,16,Black
4849,26,27,Black
4850,18,19,Red
4851,4,5,Black
4852,20,21,Black
4853,27,28,Red
4854,32,33,Red
4855,15,16,Black
4856,22,23,Black
4857,00,1,Green
4858,22,23,Black
4859,36,37,Red
4860,26,27,Black
4861,8,9,Black
4862,26,27,Black
4863,21,22,Red
4864,20,21,Black
4865,13,14,Black
4866,25,26,Red
4867,27,28,Red
4868,26,27,Black
4869,26,27,Black
4870,17,18,Black
4871,6,7,Black
4872,30,31,Red
4873,28,29,Black
4874,23,24,Red
4875,32,33,Red
4876,14,15,Red
4877,30,31,Red
4878,25,26,Red
4879,1,2,Red
4880,27,28,Red
4881,2,3,Black
4882,19,20,Red
4883,27,28,Red
4884,12,13,Red
4885,3,4,Red
4886,23,24,Red
4887,21,22,Red
4888,36,37,Red
4889,19,20,Red
4890,9,10,Red
4891,17,18,Black
4892,23,24,Red
4893,10,11,Black
4894,33,34,Black
4895,32,33,Red
4896,12,13,Red
4897,34,35,Red
4898,22,23,Black
4899,17,18,Black
4900,10,11,Black
4901,7,8,Red
4902,00,1,Green
4903,11,12,Black
4904,6,7,Black
4905,20,21,Black
4906,9,10,Red
4907,3,4,Red
4908,21,22,Red
4909,18,19,Red
4910,32,33,Red
4911,25,26,Red
4912,12,13,Red
4913,22,23,Black
4914,12,13,Red
4915,25,26,Red
4916,36,37,Red
4917,14,15,Red
4918,36,37,Red
4919,27,28,Red
4920,22,23,Black
4921,21,22,Red
4922,34,35,Red
4923,0,0,Green
4924,5,6,Red
4925,9,10,Red
4926,16,17,Red
4927,14,15,Red
4928,33,34,Black
4929,31,32,Black
4930,21,22,Red
4931,23,24,Red
4932,31,32,Black
4933,20,21,Black
4934,5,6,Red
4935,11,12,Black
4936,26,27,Black
4937,10,11,Black
4938,0,0,Green
4939,30,31,Red
4940,5,6,Red
4941,7,8,Red
4942,11,12,Black
4943,33,34,Black
4944,24,25,Black
4945,23,24,Red
4946,16,17,Red
4947,35,36,Black
4948,21,22,Red
4949,27,28,Red
4950,3,4,Red
4951,0,0,Green
4952,5,6,Red
4953,22,23,Black
4954,29,30,Black
4955,35,36,Black
4956,00,1,Green
4957,10,11,Black
4958,17,18,Black
4959,0,0,Green
4960,17,18,Black
4961,3,4,Red
4962,15,16,Black
4963,22,23,Black
4964,18,19,Red
4965,7,8,Red
4966,32,33,Red
4967,00,1,Green
4968,26,27,Black
4969,13,14,Black
4970,15,16,Black
4971,25,26,Red
4972,11,12,Black
4973,5,6,Red
4974,30,31,Red
4975,21,22,Red
4976,20,21,Black
4977,24,25,Black
4978,5,6,Red
4979,16,17,Red
4980,22,23,Black
4981,15,16,Black
4982,25,26,Red
4983,30,31,Red
4984,20,21,Black
4985,8,9,Black
4986,8,9,Black
4987,24,25,Black
4988,8,9,Black
4989,9,10,Red
4990,36,37,Red
4991,20,21,Black
4992,14,15,Red
4993,23,24,Red
4994,34,35,Red
4995,17,18,Black
4996,24,25,Black
4997,21,22,Red
4998,20,21,Black
4999,19,20,Red
5000,28,29,Black
5001,34,35,Red
5002,22,23,Black
5003,30,31,Red
5004,32,33,Red
5005,1,2,Red
5006,10,11,Black
5007,12,13,Red
5008,9,10,Red
5009,3,4,Red
5010,8,9,Black
5011,17,18,Black
5012,1,2,Red
5013,18,19,Red
5014,17,18,Black
5015,9,10,Red
5016,26,27,Black
5017,1,2,Red
5018,28,29,Black
5019,15,16,Black
5020,32,33,Red
5021,28,29,Black
5022,4,5,Black
5023,34,35,Red
5024,20,21,Black
5025,21,22,Red
5026,26,27,Black
5027,22,23,Black
5028,12,13,Red
5029,30,31,Red
5030,33,34,Black
5031,19,20,Red
5032,36,37,Red
5033,1,2,Red
5034,11,12,Black
5035,13,14,Black
5036,8,9,Black
5037,18,19,Red
5038,10,11,Black
5039,20,21,Black
5040,30,31,Red
5041,16,17,Red
5042,25,26,Red
5043,8,9,Black
5044,2,3,Black
5045,28,29,Black
5046,3,4,Red
5047,34,35,Red
5048,8,9,Black
5049,16,17,Red
5050,3,4,Red
5051,24,25,Black
5052,18,19,Red
5053,32,33,Red
5054,24,25,Black
5055,00,1,Green
5056,32,33,Red
5057,16,17,Red
5058,8,9,Black
5059,21,22,Red
5060,35,36,Black
5061,16,17,Red
5062,2,3,Black
5063,34,35,Red
5064,6,7,Black
5065,0,0,Green
5066,35,36,Black
5067,1,2,Red
5068,25,26,Red
5069,23,24,Red
5070,20,21,Black
5071,7,8,Red
5072,23,24,Red
5073,0,0,Green
5074,20,21,Black
5075,17,18,Black
5076,15,16,Black
5077,19,20,Red
5078,24,25,Black
5079,31,32,Black
5080,31,32,Black
5081,4,5,Black
5082,17,18,Black
5083,24,25,Black
5084,3,4,Red
5085,34,35,Red
5086,29,30,Black
5087,16,17,Red
5088,3,4,Red
5089,9,10,Red
5090,5,6,Red
5091,9,10,Red
5092,32,33,Red
5093,32,33,Red
5094,3,4,Red
5095,26,27,Black
5096,13,14,Black
5097,20,21,Black
5098,16,17,Red
5099,00,1,Green
5100,35,36,Black
5101,27,28,Red
5102,11,12,Black
5103,5,6,Red
5104,00,1,Green
5105,35,36,Black
5106,36,37,Red
5107,19,20,Red
5108,16,17,Red
5109,31,32,Black
5110,26,27,Black
5111,27,28,Red
5112,17,18,Black
5113,36,37,Red
5114,29,30,Black
5115,24,25,Black
5116,2,3,Black
5117,32,33,Red
5118,29,30,Black
5119,11,12,Black
5120,12,13,Red
5121,35,36,Black
5122,30,31,Red
5123,33,34,Black
5124,17,18,Black
5125,35,36,Black
5126,9,10,Red
5127,32,33,Red
5128,19,20,Red
5129,11,12,Black
5130,34,35,Red
5131,11,12,Black
5132,00,1,Green
5133,16,17,Red
5134,1,2,Red
5135,17,18,Black
5136,1,2,Red
5137,20,21,Black
5138,17,18,Black
5139,30,31,Red
5140,23,24,Red
5141,27,28,Red
5142,14,15,Red
5143,9,10,Red
5144,6,7,Black
5145,8,9,Black
5146,24,25,Black
5147,2,3,Black
5148,18,19,Red
5149,0,0,Green
5150,0,0,Green
5151,9,10,Red
5152,17,18,Black
5153,8,9,Black
5154,7,8,Red
5155,24,25,Black
5156,21,22,Red
5157,21,22,Red
5158,11,12,Black
5159,8,9,Black
5160,16,17,Red
5161,36,37,Red
5162,34,35,Red
5163,26,27,Black
5164,8,9,Black
5165,2,3,Black
5166,8,9,Black
5167,31,32,Black
5168,28,29,Black
5169,1,2,Red
5170,31,32,Black
5171,5,6,Red
5172,34,35,Red
5173,32,33,Red
5174,26,27,Black
5175,22,23,Black
5176,29,30,Black
5177,8,9,Black
5178,7,8,Red
5179,14,15,Red
5180,12,13,Red
5181,27,28,Red
5182,10,11,Black
5183,36,37,Red
5184,2,3,Black
5185,12,13,Red
5186,0,0,Green
5187,12,13,Red
5188,4,5,Black
5189,12,13,Red
5190,6,7,Black
5191,32,33,Red
5192,34,35,Red
5193,4,5,Black
5194,27,28,Red
5195,20,21,Black
5196,30,31,Red
5197,6,7,Black
5198,4,5,Black
5199,21,22,Red
5200,28,29,Black
5201,6,7,Black
5202,24,25,Black
5203,4,5,Black
5204,00,1,Green
5205,34,35,Red
5206,9,10,Red
5207,19,20,Red
5208,0,0,Green
5209,35,36,Black
5210,00,1,Green
5211,20,21,Black
5212,15,16,Black
5213,21,22,Red
5214,31,32,Black
5215,2,3,Black
5216,30,31,Red
5217,0,0,Green
5218,17,18,Black
5219,18,19,Red
5220,18,19,Red
5221,6,7,Black
5222,31,32,Black
5223,20,21,Black
5224,34,35,Red
5225,35,36,Black
5226,13,14,Black
5227,30,31,Red
5228,14,15,Red
5229,28,29,Black
5230,12,13,Red
5231,11,12,Black
5232,11,12,Black
5233,11,12,Black
5234,7,8,Red
5235,2,3,Black
5236,25,26,Red
5237,9,10,Red
5238,29,30,Black
5239,14,15,Red
5240,34,35,Red
5241,17,18,Black
5242,13,14,Black
5243,7,8,Red
5244,00,1,Green
5245,33,34,Black
5246,14,15,Red
5247,33,34,Black
5248,10,11,Black
5249,1,2,Red
5250,14,15,Red
5251,30,31,Red
5252,14,15,Red
5253,32,33,Red
5254,13,14,Black
5255,30,31,Red
5256,11,12,Black
5257,0,0,Green
5258,6,7,Black
5259,21,22,Red
5260,20,21,Black
5261,18,19,Red
5262,28,29,Black
5263,17,18,Black
5264,3,4,Red
5265,12,13,Red
5266,2,3,Black
5267,6,7,Black
5268,24,25,Black
5269,36,37,Red
5270,9,10,Red
5271,33,34,Black
5272,25,26,Red
5273,32,33,Red
5274,21,22,Red
5275,6,7,Black
5276,4,5,Black
5277,11,12,Black
5278,17,18,Black
5279,11,12,Black
5280,9,10,Red
5281,25,26,Red
5282,9,10,Red
5283,27,28,Red
5284,11,12,Black
5285,15,16,Black
5286,21,22,Red
5287,9,10,Red
5288,27,28,Red
5289,16,17,Red
5290,3,4,Red
5291,7,8,Red
5292,22,23,Black
5293,32,33,Red
5294,3,4,Red
5295,33,34,Black
5296,16,17,Red
5297,3,4,Red
5298,15,16,Black
5299,31,32,Black
5300,22,23,Black
5301,34,35,Red
5302,10,11,Black
5303,34,35,Red
5304,20,21,Black
5305,7,8,Red
5306,23,24,Red
5307,27,28,Red
5308,29,30,Black
5309,10,11,Black
5310,7,8,Red
5311,8,9,Black
5312,17,18,Black
5313,12,13,Red
5314,12,13,Red
5315,00,1,Green
5316,30,31,Red
5317,20,21,Black
5318,20,21,Black
5319,0,0,Green
5320,2,3,Black
5321,15,16,Black
5322,21,22,Red
5323,35,36,Black
5324,27,28,Red
5325,13,14,Black
5326,1,2,Red
5327,19,20,Red
5328,19,20,Red
5329,9,10,Red
5330,5,6,Red
5331,18,19,Red
5332,25,26,Red
5333,8,9,Black
5334,15,16,Black
5335,26,27,Black
5336,22,23,Black
5337,36,37,Red
5338,12,13,Red
5339,14,15,Red
5340,22,23,Black
5341,34,35,Red
5342,12,13,Red
5343,24,25,Black
5344,29,30,Black
5345,7,8,Red
5346,20,21,Black
5347,18,19,Red
5348,33,34,Black
5349,33,34,Black
5350,17,18,Black
5351,13,14,Black
5352,29,30,Black
5353,33,34,Black
5354,1,2,Red
5355,12,13,Red
5356,2,3,Black
5357,15,16,Black
5358,8,9,Black
5359,36,37,Red
5360,20,21,Black
5361,24,25,Black
5362,16,17,Red
5363,0,0,Green
5364,11,12,Black
5365,10,11,Black
5366,11,12,Black
5367,15,16,Black
5368,27,28,Red
5369,9,10,Red
5370,25,26,Red
5371,22,23,Black
5372,00,1,Green
5373,34,35,Red
5374,6,7,Black
5375,8,9,Black
5376,22,23,Black
5377,18,19,Red
5378,20,21,Black
5379,25,26,Red
5380,6,7,Black
5381,10,11,Black
5382,1,2,Red
5383,30,31,Red
5384,26,27,Black
5385,14,15,Red
5386,34,35,Red
5387,27,28,Red
5388,30,31,Red
5389,1,2,Red
5390,21,22,Red
5391,33,34,Black
5392,34,35,Red
5393,23,24,Red
5394,7,8,Red
5395,33,34,Black
5396,2,3,Black
5397,9,10,Red
5398,9,10,Red
5399,5,6,Red
5400,9,10,Red
5401,33,34,Black
5402,1,2,Red
5403,00,1,Green
5404,36,37,Red
5405,10,11,Black
5406,20,21,Black
5407,10,11,Black
5408,15,16,Black
5409,19,20,Red
5410,0,0,Green
5411,34,35,Red
5412,4,5,Black
5413,33,34,Black
5414,22,23,Black
5415,23,24,Red
5416,4,5,Black
5417,26,27,Black
5418,10,11,Black
5419,4,5,Black
5420,36,37,Red
5421,21,22,Red
5422,25,26,Red
5423,2,3,Black
5424,15,16,Black
5425,29,30,Black
5426,27,28,Red
5427,32,33,Red
5428,10,11,Black
5429,17,18,Black
5430,22,23,Black
5431,20,21,Black
5432,0,0,Green
5433,00,1,Green
5434,35,36,Black
5435,3,4,Red
5436,15,16,Black
5437,23,24,Red
5438,18,19,Red
5439,31,32,Black
5440,22,23,Black
5441,16,17,Red
5442,26,27,Black
5443,16,17,Red
5444,15,16,Black
5445,14,15,Red
5446,10,11,Black
5447,26,27,Black
5448,25,26,Red
5449,34,35,Red
5450,34,35,Red
5451,24,25,Black
5452,9,10,Red
5453,15,16,Black
5454,34,35,Red
5455,20,21,Black
5456,20,21,Black
5457,0,0,Green
5458,3,4,Red
5459,21,22,Red
5460,15,16,Black
5461,21,22,Red
5462,11,12,Black
5463,16,17,Red
5464,17,18,Black
5465,6,7,Black
5466,00,1,Green
5467,23,24,Red
5468,30,31,Red
5469,31,32,Black
5470,36,37,Red
5471,11,12,Black
5472,18,19,Red
5473,8,9,Black
5474,17,18,Black
5475,23,24,Red
5476,30,31,Red
5477,24,25,Black
5478,10,11,Black
5479,17,18,Black
5480,20,21,Black
5481,8,9,Black
5482,5,6,Red
5483,27,28,Red
5484,35,36,Black
5485,12,13,Red
5486,16,17,Red
5487,24,25,Black
5488,13,14,Black
5489,00,1,Green
5490,8,9,Black
5491,19,20,Red
5492,6,7,Black
5493,13,14,Black
5494,9,10,Red
5495,31,32,Black
5496,21,22,Red
5497,26,27,Black
5498,0,0,Green
5499,4,5,Black
5500,12,13,Red
5501,23,24,Red
5502,28,29,Black
5503,10,11,Black
5504,4,5,Black
5505,6,7,Black
5506,16,17,Red
5507,17,18,Black
5508,29,30,Black
5509,10,11,Black
5510,28,29,Black
5511,24,25,Black
5512,5,6,Red
5513,5,6,Red
5514,24,25,Black
5515,34,35,Red
5516,9,10,Red
5517,35,36,Black
5518,18,19,Red
5519,22,23,Black
5520,10,11,Black
5521,4,5,Black
5522,00,1,Green
5523,11,12,Black
5524,10,11,Black
5525,00,1,Green
5526,35,36,Black
5527,22,23,Black
5528,6,7,Black
5529,1,2,Red
5530,30,31,Red
5531,21,22,Red
5532,33,34,Black
5533,9,10,Red
5534,13,14,Black
5535,15,16,Black
5536,12,13,Red
5537,0,0,Green
5538,8,9,Black
5539,5,6,Red
5540,5,6,Red
5541,29,30,Black
5542,5,6,Red
5543,35,36,Black
5544,9,10,Red
5545,30,31,Red
5546,34,35,Red
5547,10,11,Black
5548,29,30,Black
5549,28,29,Black
5550,18,19,Red
5551,32,33,Red
5552,16,17,Red
5553,16,17,Red
5554,31,32,Black
5555,4,5,Black
5556,9,10,Red
5557,24,25,Black
5558,23,24,Red
5559,15,16,Black
5560,25,26,Red
5561,20,21,Black
5562,1,2,Red
5563,17,18,Black
5564,27,28,Red
5565,28,29,Black
5566,29,30,Black
5567,13,14,Black
5568,15,16,Black
5569,35,36,Black
5570,2,3,Black
5571,15,16,Black
5572,11,12,Black
5573,35,36,Black
5574,31,32,Black
5575,19,20,Red
5576,26,27,Black
5577,0,0,Green
5578,33,34,Black
5579,24,25,Black
5580,24,25,Black
5581,21,22,Red
5582,15,16,Black
5583,7,8,Red
5584,0,0,Green
5585,1,2,Red
5586,21,22,Red
5587,34,35,Red
5588,2,3,Black
5589,5,6,Red
5590,7,8,Red
5591,35,36,Black
5592,8,9,Black
5593,8,9,Black
5594,18,19,Red
5595,7,8,Red
5596,5,6,Red
5597,20,21,Black
5598,00,1,Green
5599,00,1,Green
5600,3,4,Red
5601,15,16,Black
5602,20,21,Black
5603,35,36,Black
5604,14,15,Red
5605,21,22,Red
5606,32,33,Red
5607,36,37,Red
5608,26,27,Black
5609,27,28,Red
5610,00,1,Green
5611,4,5,Black
5612,24,25,Black
5613,1,2,Red
5614,34,35,Red
5615,35,36,Black
5616,27,28,Red
5617,2,3,Black
5618,10,11,Black
5619,0,0,Green
5620,30,31,Red
5621,21,22,Red
5622,14,15,Red
5623,16,17,Red
5624,13,14,Black
5625,36,37,Red
5626,12,13,Red
5627,20,21,Black
5628,16,17,Red
5629,2,3,Black
5630,19,20,Red
5631,1,2,Red
5632,35,36,Black
5633,1,2,Red
5634,9,10,Red
5635,00,1,Green
5636,1,2,Red
5637,19,20,Red
5638,9,10,Red
5639,19,20,Red
5640,35,36,Black
5641,6,7,Black
5642,25,26,Red
5643,32,33,Red
5644,34,35,Red
5645,4,5,Black
5646,20,21,Black
5647,24,25,Black
5648,15,16,Black
5649,3,4,Red
5650,1,2,Red
5651,14,15,Red
5652,24,25,Black
5653,4,5,Black
5654,15,16,Black
5655,36,37,Red
5656,5,6,Red
5657,14,15,Red
5658,31,32,Black
5659,31,32,Black
5660,17,18,Black
5661,16,17,Red
5662,7,8,Red
5663,10,11,Black
5664,6,7,Black
5665,9,10,Red
5666,34,35,Red
5667,19,20,Red
5668,34,35,Red
5669,7,8,Red
5670,12,13,Red
5671,14,15,Red
5672,7,8,Red
5673,5,6,Red
5674,20,21,Black
5675,11,12,Black
5676,21,22,Red
5677,24,25,Black
5678,9,10,Red
5679,32,33,Red
5680,12,13,Red
5681,1,2,Red
5682,4,5,Black
5683,30,31,Red
5684,8,9,Black
5685,28,29,Black
5686,4,5,Black
5687,17,18,Black
5688,22,23,Black
5689,36,37,Red
5690,31,32,Black
